date,state,disease,value
2024-09-23,Wyoming,COVID-19,NA
2024-09-23,Wyoming,Influenza,NA
2024-09-24,Alabama,COVID-19,0.9277
2024-09-24,Alabama,Influenza,1.0271
2024-09-24,Alaska,COVID-19,0.8384
2024-09-24,Alaska,Influenza,0.9113
2024-09-24,Arizona,COVID-19,0.9487
2024-09-24,Arizona,Influenza,1.1713
2024-09-24,Arkansas,COVID-19,0.8387
2024-09-24,Arkansas,Influenza,0.964
2024-09-24,California,COVID-19,0.9017
2024-09-24,California,Influenza,1.0053
2024-09-24,Colorado,COVID-19,0.9318
2024-09-24,Colorado,Influenza,1.1128
2024-09-24,Connecticut,COVID-19,0.868
2024-09-24,Connecticut,Influenza,1.1035
2024-09-24,Delaware,COVID-19,0.8323
2024-09-24,Delaware,Influenza,NA
2024-09-24,District of Columbia,COVID-19,0.8724
2024-09-24,District of Columbia,Influenza,NA
2024-09-24,Florida,COVID-19,0.8312
2024-09-24,Florida,Influenza,0.9948
2024-09-24,Georgia,COVID-19,0.8273
2024-09-24,Georgia,Influenza,0.9871
2024-09-24,Hawaii,COVID-19,0.8823
2024-09-24,Hawaii,Influenza,0.9293
2024-09-24,Idaho,COVID-19,0.8597
2024-09-24,Idaho,Influenza,1.0502
2024-09-24,Illinois,COVID-19,0.8635
2024-09-24,Illinois,Influenza,1.078
2024-09-24,Indiana,COVID-19,0.8685
2024-09-24,Indiana,Influenza,1.0375
2024-09-24,Iowa,COVID-19,0.8277
2024-09-24,Iowa,Influenza,0.9214
2024-09-24,Kansas,COVID-19,0.9217
2024-09-24,Kansas,Influenza,0.9908
2024-09-24,Kentucky,COVID-19,NA
2024-09-24,Kentucky,Influenza,NA
2024-09-24,Louisiana,COVID-19,0.8572
2024-09-24,Louisiana,Influenza,0.9583
2024-09-24,Maine,COVID-19,0.8981
2024-09-24,Maine,Influenza,NA
2024-09-24,Maryland,COVID-19,NA
2024-09-24,Maryland,Influenza,NA
2024-09-24,Massachusetts,COVID-19,0.8777
2024-09-24,Massachusetts,Influenza,1.0844
2024-09-24,Michigan,COVID-19,0.86
2024-09-24,Michigan,Influenza,1.0133
2024-09-24,Minnesota,COVID-19,0.8891
2024-09-24,Minnesota,Influenza,0.9907
2024-09-24,Mississippi,COVID-19,0.8696
2024-09-24,Mississippi,Influenza,1.048
2024-09-24,Missouri,COVID-19,NA
2024-09-24,Missouri,Influenza,NA
2024-09-24,Montana,COVID-19,0.9199
2024-09-24,Montana,Influenza,NA
2024-09-24,Nebraska,COVID-19,0.9076
2024-09-24,Nebraska,Influenza,NA
2024-09-24,Nevada,COVID-19,0.8597
2024-09-24,Nevada,Influenza,1.0108
2024-09-24,New Hampshire,COVID-19,0.9402
2024-09-24,New Hampshire,Influenza,1.0353
2024-09-24,New Jersey,COVID-19,0.8434
2024-09-24,New Jersey,Influenza,0.9932
2024-09-24,New Mexico,COVID-19,0.976
2024-09-24,New Mexico,Influenza,1.0501
2024-09-24,New York,COVID-19,0.8397
2024-09-24,New York,Influenza,0.9561
2024-09-24,North Carolina,COVID-19,0.8209
2024-09-24,North Carolina,Influenza,0.95
2024-09-24,North Dakota,COVID-19,0.945
2024-09-24,North Dakota,Influenza,NA
2024-09-24,Ohio,COVID-19,0.7949
2024-09-24,Ohio,Influenza,1.013
2024-09-24,Oklahoma,COVID-19,0.8932
2024-09-24,Oklahoma,Influenza,1.0226
2024-09-24,Oregon,COVID-19,0.8719
2024-09-24,Oregon,Influenza,1.0405
2024-09-24,Pennsylvania,COVID-19,0.8257
2024-09-24,Pennsylvania,Influenza,1.0181
2024-09-24,Rhode Island,COVID-19,0.9279
2024-09-24,Rhode Island,Influenza,NA
2024-09-24,South Carolina,COVID-19,0.8293
2024-09-24,South Carolina,Influenza,1.0446
2024-09-24,South Dakota,COVID-19,0.9138
2024-09-24,South Dakota,Influenza,NA
2024-09-24,Tennessee,COVID-19,0.8451
2024-09-24,Tennessee,Influenza,1.0354
2024-09-24,Texas,COVID-19,0.8594
2024-09-24,Texas,Influenza,1.0073
2024-09-24,United States,COVID-19,0.8827
2024-09-24,United States,Influenza,0.9962
2024-09-24,Utah,COVID-19,0.8797
2024-09-24,Utah,Influenza,0.9975
2024-09-24,Vermont,COVID-19,0.893
2024-09-24,Vermont,Influenza,NA
2024-09-24,Virginia,COVID-19,0.8374
2024-09-24,Virginia,Influenza,1.0254
2024-09-24,Washington,COVID-19,0.8893
2024-09-24,Washington,Influenza,1.0458
2024-09-24,West Virginia,COVID-19,0.8059
2024-09-24,West Virginia,Influenza,1.0661
2024-09-24,Wisconsin,COVID-19,NA
2024-09-24,Wisconsin,Influenza,NA
2024-09-24,Wyoming,COVID-19,NA
2024-09-24,Wyoming,Influenza,NA
2024-09-25,Alabama,COVID-19,0.9359500000000001
2024-09-25,Alabama,Influenza,1.01385
2024-09-25,Alaska,COVID-19,0.901
2024-09-25,Alaska,Influenza,1.01065
2024-09-25,Arizona,COVID-19,0.9387
2024-09-25,Arizona,Influenza,1.1735
2024-09-25,Arkansas,COVID-19,0.8960999999999999
2024-09-25,Arkansas,Influenza,0.9702
2024-09-25,California,COVID-19,0.898
2024-09-25,California,Influenza,1.0133999999999999
2024-09-25,Colorado,COVID-19,0.9196
2024-09-25,Colorado,Influenza,1.15475
2024-09-25,Connecticut,COVID-19,0.90645
2024-09-25,Connecticut,Influenza,NA
2024-09-25,Delaware,COVID-19,0.838
2024-09-25,Delaware,Influenza,NA
2024-09-25,District of Columbia,COVID-19,0.89245
2024-09-25,District of Columbia,Influenza,NA
2024-09-25,Florida,COVID-19,0.8492999999999999
2024-09-25,Florida,Influenza,0.98755
2024-09-25,Georgia,COVID-19,0.86295
2024-09-25,Georgia,Influenza,1.0302
2024-09-25,Hawaii,COVID-19,0.88605
2024-09-25,Hawaii,Influenza,0.93965
2024-09-25,Idaho,COVID-19,0.8512
2024-09-25,Idaho,Influenza,1.0542
2024-09-25,Illinois,COVID-19,0.83165
2024-09-25,Illinois,Influenza,1.07565
2024-09-25,Indiana,COVID-19,0.8788
2024-09-25,Indiana,Influenza,1.02625
2024-09-25,Iowa,COVID-19,0.8485
2024-09-25,Iowa,Influenza,0.9372
2024-09-25,Kansas,COVID-19,0.9229
2024-09-25,Kansas,Influenza,1.02595
2024-09-25,Kentucky,COVID-19,NA
2024-09-25,Kentucky,Influenza,NA
2024-09-25,Louisiana,COVID-19,0.86240000000000006
2024-09-25,Louisiana,Influenza,0.9712
2024-09-25,Maine,COVID-19,0.9085
2024-09-25,Maine,Influenza,NA
2024-09-25,Maryland,COVID-19,NA
2024-09-25,Maryland,Influenza,NA
2024-09-25,Massachusetts,COVID-19,0.84825
2024-09-25,Massachusetts,Influenza,1.0939999999999999
2024-09-25,Michigan,COVID-19,0.8568
2024-09-25,Michigan,Influenza,1.04175
2024-09-25,Minnesota,COVID-19,0.89295
2024-09-25,Minnesota,Influenza,0.99275
2024-09-25,Mississippi,COVID-19,0.87225
2024-09-25,Mississippi,Influenza,1.03315
2024-09-25,Missouri,COVID-19,NA
2024-09-25,Missouri,Influenza,NA
2024-09-25,Montana,COVID-19,0.91605
2024-09-25,Montana,Influenza,NA
2024-09-25,Nebraska,COVID-19,0.9127000000000001
2024-09-25,Nebraska,Influenza,NA
2024-09-25,Nevada,COVID-19,0.8562000000000001
2024-09-25,Nevada,Influenza,1.0186
2024-09-25,New Hampshire,COVID-19,0.9301999999999999
2024-09-25,New Hampshire,Influenza,NA
2024-09-25,New Jersey,COVID-19,0.8205
2024-09-25,New Jersey,Influenza,0.9922500000000001
2024-09-25,New Mexico,COVID-19,0.9653499999999999
2024-09-25,New Mexico,Influenza,1.0637
2024-09-25,New York,COVID-19,0.8106500000000001
2024-09-25,New York,Influenza,1.0089
2024-09-25,North Carolina,COVID-19,0.8261499999999999
2024-09-25,North Carolina,Influenza,0.9794499999999999
2024-09-25,North Dakota,COVID-19,0.95835
2024-09-25,North Dakota,Influenza,NA
2024-09-25,Ohio,COVID-19,0.84935
2024-09-25,Ohio,Influenza,1.08115
2024-09-25,Oklahoma,COVID-19,0.90525
2024-09-25,Oklahoma,Influenza,1.0190000000000001
2024-09-25,Oregon,COVID-19,0.879
2024-09-25,Oregon,Influenza,1.0632000000000001
2024-09-25,Pennsylvania,COVID-19,0.8399
2024-09-25,Pennsylvania,Influenza,1.0472000000000001
2024-09-25,Rhode Island,COVID-19,0.93485
2024-09-25,Rhode Island,Influenza,NA
2024-09-25,South Carolina,COVID-19,0.87585
2024-09-25,South Carolina,Influenza,1.0433
2024-09-25,South Dakota,COVID-19,0.9413
2024-09-25,South Dakota,Influenza,NA
2024-09-25,Tennessee,COVID-19,0.83245
2024-09-25,Tennessee,Influenza,1.0432000000000001
2024-09-25,Texas,COVID-19,0.8469500000000001
2024-09-25,Texas,Influenza,1.02495
2024-09-25,United States,COVID-19,0.8711500000000001
2024-09-25,United States,Influenza,0.9963
2024-09-25,Utah,COVID-19,0.8755
2024-09-25,Utah,Influenza,0.9794499999999999
2024-09-25,Vermont,COVID-19,0.90065
2024-09-25,Vermont,Influenza,NA
2024-09-25,Virginia,COVID-19,0.8334
2024-09-25,Virginia,Influenza,1.0209000000000001
2024-09-25,Washington,COVID-19,0.87105
2024-09-25,Washington,Influenza,1.02855
2024-09-25,West Virginia,COVID-19,0.8241499999999999
2024-09-25,West Virginia,Influenza,1.05885
2024-09-25,Wisconsin,COVID-19,NA
2024-09-25,Wisconsin,Influenza,NA
2024-09-25,Wyoming,COVID-19,NA
2024-09-25,Wyoming,Influenza,NA
2024-09-26,Alabama,COVID-19,0.9369
2024-09-26,Alabama,Influenza,1.0149499999999998
2024-09-26,Alaska,COVID-19,0.90575
2024-09-26,Alaska,Influenza,1.0171000000000001
2024-09-26,Arizona,COVID-19,0.9412
2024-09-26,Arizona,Influenza,1.17395
2024-09-26,Arkansas,COVID-19,0.9034500000000001
2024-09-26,Arkansas,Influenza,0.97085
2024-09-26,California,COVID-19,0.89975
2024-09-26,California,Influenza,1.0158
2024-09-26,Colorado,COVID-19,0.9212
2024-09-26,Colorado,Influenza,1.1562999999999999
2024-09-26,Connecticut,COVID-19,0.9113
2024-09-26,Connecticut,Influenza,1.07135
2024-09-26,Delaware,COVID-19,0.8418
2024-09-26,Delaware,Influenza,NA
2024-09-26,District of Columbia,COVID-19,0.89295
2024-09-26,District of Columbia,Influenza,NA
2024-09-26,Florida,COVID-19,0.8564
2024-09-26,Florida,Influenza,0.98795
2024-09-26,Georgia,COVID-19,0.8741
2024-09-26,Georgia,Influenza,1.03315
2024-09-26,Hawaii,COVID-19,0.88815
2024-09-26,Hawaii,Influenza,0.9430000000000001
2024-09-26,Idaho,COVID-19,0.85365
2024-09-26,Idaho,Influenza,1.05565
2024-09-26,Illinois,COVID-19,0.83815
2024-09-26,Illinois,Influenza,1.07595
2024-09-26,Indiana,COVID-19,0.8851
2024-09-26,Indiana,Influenza,1.026
2024-09-26,Iowa,COVID-19,0.85385
2024-09-26,Iowa,Influenza,0.93805
2024-09-26,Kansas,COVID-19,0.9242
2024-09-26,Kansas,Influenza,1.0278
2024-09-26,Kentucky,COVID-19,NA
2024-09-26,Kentucky,Influenza,NA
2024-09-26,Louisiana,COVID-19,0.86885
2024-09-26,Louisiana,Influenza,0.97845
2024-09-26,Maine,COVID-19,0.9111
2024-09-26,Maine,Influenza,NA
2024-09-26,Maryland,COVID-19,NA
2024-09-26,Maryland,Influenza,NA
2024-09-26,Massachusetts,COVID-19,0.8551
2024-09-26,Massachusetts,Influenza,1.09485
2024-09-26,Michigan,COVID-19,0.8652500000000001
2024-09-26,Michigan,Influenza,1.0438999999999998
2024-09-26,Minnesota,COVID-19,0.89625
2024-09-26,Minnesota,Influenza,0.99105
2024-09-26,Mississippi,COVID-19,0.8773
2024-09-26,Mississippi,Influenza,1.0329
2024-09-26,Missouri,COVID-19,NA
2024-09-26,Missouri,Influenza,NA
2024-09-26,Montana,COVID-19,0.91615
2024-09-26,Montana,Influenza,NA
2024-09-26,Nebraska,COVID-19,0.9142
2024-09-26,Nebraska,Influenza,NA
2024-09-26,Nevada,COVID-19,0.8595
2024-09-26,Nevada,Influenza,1.01945
2024-09-26,New Hampshire,COVID-19,0.92995
2024-09-26,New Hampshire,Influenza,NA
2024-09-26,New Jersey,COVID-19,0.82715
2024-09-26,New Jersey,Influenza,0.992
2024-09-26,New Mexico,COVID-19,0.9663999999999999
2024-09-26,New Mexico,Influenza,1.0641500000000002
2024-09-26,New York,COVID-19,0.8198
2024-09-26,New York,Influenza,1.0126
2024-09-26,North Carolina,COVID-19,0.8349
2024-09-26,North Carolina,Influenza,0.9836499999999999
2024-09-26,North Dakota,COVID-19,0.9589000000000001
2024-09-26,North Dakota,Influenza,NA
2024-09-26,Ohio,COVID-19,0.8605499999999999
2024-09-26,Ohio,Influenza,1.0854
2024-09-26,Oklahoma,COVID-19,0.90685
2024-09-26,Oklahoma,Influenza,1.0195
2024-09-26,Oregon,COVID-19,0.88085
2024-09-26,Oregon,Influenza,1.06425
2024-09-26,Pennsylvania,COVID-19,0.8499
2024-09-26,Pennsylvania,Influenza,1.0505499999999999
2024-09-26,Rhode Island,COVID-19,0.93545
2024-09-26,Rhode Island,Influenza,NA
2024-09-26,South Carolina,COVID-19,0.88255
2024-09-26,South Carolina,Influenza,1.04335
2024-09-26,South Dakota,COVID-19,0.94355
2024-09-26,South Dakota,Influenza,NA
2024-09-26,Tennessee,COVID-19,0.84145
2024-09-26,Tennessee,Influenza,1.0443
2024-09-26,Texas,COVID-19,0.8530500000000001
2024-09-26,Texas,Influenza,1.0268000000000002
2024-09-26,United States,COVID-19,0.8754500000000001
2024-09-26,United States,Influenza,0.9986
2024-09-26,Utah,COVID-19,0.87805
2024-09-26,Utah,Influenza,0.9785
2024-09-26,Vermont,COVID-19,0.9014
2024-09-26,Vermont,Influenza,NA
2024-09-26,Virginia,COVID-19,0.84275
2024-09-26,Virginia,Influenza,1.02085
2024-09-26,Washington,COVID-19,0.87185
2024-09-26,Washington,Influenza,1.028
2024-09-26,West Virginia,COVID-19,0.8308
2024-09-26,West Virginia,Influenza,1.0589
2024-09-26,Wisconsin,COVID-19,NA
2024-09-26,Wisconsin,Influenza,NA
2024-09-26,Wyoming,COVID-19,NA
2024-09-26,Wyoming,Influenza,NA
2024-09-27,Alabama,COVID-19,0.9379
2024-09-27,Alabama,Influenza,1.0156
2024-09-27,Alaska,COVID-19,0.9106
2024-09-27,Alaska,Influenza,1.0247
2024-09-27,Arizona,COVID-19,0.9439
2024-09-27,Arizona,Influenza,1.1743000000000001
2024-09-27,Arkansas,COVID-19,0.9109499999999999
2024-09-27,Arkansas,Influenza,0.9715499999999999
2024-09-27,California,COVID-19,0.9014
2024-09-27,California,Influenza,1.01885
2024-09-27,Colorado,COVID-19,0.92325
2024-09-27,Colorado,Influenza,1.1578499999999998
2024-09-27,Connecticut,COVID-19,0.9164000000000001
2024-09-27,Connecticut,Influenza,1.07115
2024-09-27,Delaware,COVID-19,0.8460000000000001
2024-09-27,Delaware,Influenza,NA
2024-09-27,District of Columbia,COVID-19,0.89395
2024-09-27,District of Columbia,Influenza,NA
2024-09-27,Florida,COVID-19,0.86405
2024-09-27,Florida,Influenza,0.9882
2024-09-27,Georgia,COVID-19,0.8859
2024-09-27,Georgia,Influenza,1.0364499999999999
2024-09-27,Hawaii,COVID-19,0.8899999999999999
2024-09-27,Hawaii,Influenza,0.9472499999999999
2024-09-27,Idaho,COVID-19,0.85575
2024-09-27,Idaho,Influenza,1.0569000000000002
2024-09-27,Illinois,COVID-19,0.8458
2024-09-27,Illinois,Influenza,1.0764
2024-09-27,Indiana,COVID-19,0.8922
2024-09-27,Indiana,Influenza,1.026
2024-09-27,Iowa,COVID-19,0.8598
2024-09-27,Iowa,Influenza,0.93875
2024-09-27,Kansas,COVID-19,0.9254
2024-09-27,Kansas,Influenza,1.02995
2024-09-27,Kentucky,COVID-19,NA
2024-09-27,Kentucky,Influenza,NA
2024-09-27,Louisiana,COVID-19,0.87595
2024-09-27,Louisiana,Influenza,0.98740000000000006
2024-09-27,Maine,COVID-19,0.91405
2024-09-27,Maine,Influenza,NA
2024-09-27,Maryland,COVID-19,NA
2024-09-27,Maryland,Influenza,NA
2024-09-27,Massachusetts,COVID-19,0.86215
2024-09-27,Massachusetts,Influenza,1.0952
2024-09-27,Michigan,COVID-19,0.8746
2024-09-27,Michigan,Influenza,1.04695
2024-09-27,Minnesota,COVID-19,0.90025
2024-09-27,Minnesota,Influenza,0.98885
2024-09-27,Mississippi,COVID-19,0.8827
2024-09-27,Mississippi,Influenza,1.0326
2024-09-27,Missouri,COVID-19,NA
2024-09-27,Missouri,Influenza,NA
2024-09-27,Montana,COVID-19,0.91655
2024-09-27,Montana,Influenza,NA
2024-09-27,Nebraska,COVID-19,0.91635
2024-09-27,Nebraska,Influenza,NA
2024-09-27,Nevada,COVID-19,0.8626
2024-09-27,Nevada,Influenza,1.0206
2024-09-27,New Hampshire,COVID-19,0.9296
2024-09-27,New Hampshire,Influenza,NA
2024-09-27,New Jersey,COVID-19,0.8338
2024-09-27,New Jersey,Influenza,0.9917499999999999
2024-09-27,New Mexico,COVID-19,0.9674
2024-09-27,New Mexico,Influenza,1.06425
2024-09-27,New York,COVID-19,0.82975
2024-09-27,New York,Influenza,1.01655
2024-09-27,North Carolina,COVID-19,0.8441
2024-09-27,North Carolina,Influenza,0.9879
2024-09-27,North Dakota,COVID-19,0.95965
2024-09-27,North Dakota,Influenza,NA
2024-09-27,Ohio,COVID-19,0.87225
2024-09-27,Ohio,Influenza,1.0888499999999999
2024-09-27,Oklahoma,COVID-19,0.9085
2024-09-27,Oklahoma,Influenza,1.0202
2024-09-27,Oregon,COVID-19,0.8829
2024-09-27,Oregon,Influenza,1.0648
2024-09-27,Pennsylvania,COVID-19,0.8609
2024-09-27,Pennsylvania,Influenza,1.0547
2024-09-27,Rhode Island,COVID-19,0.9366000000000001
2024-09-27,Rhode Island,Influenza,NA
2024-09-27,South Carolina,COVID-19,0.88965
2024-09-27,South Carolina,Influenza,1.0438999999999998
2024-09-27,South Dakota,COVID-19,0.94575
2024-09-27,South Dakota,Influenza,NA
2024-09-27,Tennessee,COVID-19,0.8511
2024-09-27,Tennessee,Influenza,1.0453999999999999
2024-09-27,Texas,COVID-19,0.8601
2024-09-27,Texas,Influenza,1.029
2024-09-27,United States,COVID-19,0.8806
2024-09-27,United States,Influenza,1.00125
2024-09-27,Utah,COVID-19,0.88045
2024-09-27,Utah,Influenza,0.9779
2024-09-27,Vermont,COVID-19,0.9018999999999999
2024-09-27,Vermont,Influenza,NA
2024-09-27,Virginia,COVID-19,0.85335
2024-09-27,Virginia,Influenza,1.0211999999999999
2024-09-27,Washington,COVID-19,0.87275
2024-09-27,Washington,Influenza,1.02765
2024-09-27,West Virginia,COVID-19,0.8380000000000001
2024-09-27,West Virginia,Influenza,1.0593
2024-09-27,Wisconsin,COVID-19,NA
2024-09-27,Wisconsin,Influenza,NA
2024-09-27,Wyoming,COVID-19,NA
2024-09-27,Wyoming,Influenza,NA
2024-09-28,Alabama,COVID-19,0.9393
2024-09-28,Alabama,Influenza,1.01695
2024-09-28,Alaska,COVID-19,0.91585
2024-09-28,Alaska,Influenza,1.0328
2024-09-28,Arizona,COVID-19,0.94665
2024-09-28,Arizona,Influenza,1.1745
2024-09-28,Arkansas,COVID-19,0.9193
2024-09-28,Arkansas,Influenza,0.97275
2024-09-28,California,COVID-19,0.9030499999999999
2024-09-28,California,Influenza,1.02195
2024-09-28,Colorado,COVID-19,0.9254
2024-09-28,Colorado,Influenza,1.159
2024-09-28,Connecticut,COVID-19,0.9211499999999999
2024-09-28,Connecticut,Influenza,1.07155
2024-09-28,Delaware,COVID-19,0.8510500000000001
2024-09-28,Delaware,Influenza,NA
2024-09-28,District of Columbia,COVID-19,0.8948499999999999
2024-09-28,District of Columbia,Influenza,NA
2024-09-28,Florida,COVID-19,0.87175
2024-09-28,Florida,Influenza,0.9884
2024-09-28,Georgia,COVID-19,0.8986000000000001
2024-09-28,Georgia,Influenza,1.0400999999999998
2024-09-28,Hawaii,COVID-19,0.89165
2024-09-28,Hawaii,Influenza,0.95265
2024-09-28,Idaho,COVID-19,0.8591
2024-09-28,Idaho,Influenza,1.05835
2024-09-28,Illinois,COVID-19,0.8549
2024-09-28,Illinois,Influenza,1.077
2024-09-28,Indiana,COVID-19,0.8996999999999999
2024-09-28,Indiana,Influenza,1.0259
2024-09-28,Iowa,COVID-19,0.86575
2024-09-28,Iowa,Influenza,0.9391499999999999
2024-09-28,Kansas,COVID-19,0.9269499999999999
2024-09-28,Kansas,Influenza,1.032
2024-09-28,Kentucky,COVID-19,NA
2024-09-28,Kentucky,Influenza,NA
2024-09-28,Louisiana,COVID-19,0.8835500000000001
2024-09-28,Louisiana,Influenza,0.99595
2024-09-28,Maine,COVID-19,0.9165
2024-09-28,Maine,Influenza,NA
2024-09-28,Maryland,COVID-19,NA
2024-09-28,Maryland,Influenza,NA
2024-09-28,Massachusetts,COVID-19,0.8704000000000001
2024-09-28,Massachusetts,Influenza,1.09565
2024-09-28,Michigan,COVID-19,0.8844000000000001
2024-09-28,Michigan,Influenza,1.04975
2024-09-28,Minnesota,COVID-19,0.9042
2024-09-28,Minnesota,Influenza,0.9868
2024-09-28,Mississippi,COVID-19,0.8881
2024-09-28,Mississippi,Influenza,1.03235
2024-09-28,Missouri,COVID-19,NA
2024-09-28,Missouri,Influenza,NA
2024-09-28,Montana,COVID-19,0.91675
2024-09-28,Montana,Influenza,NA
2024-09-28,Nebraska,COVID-19,0.9189499999999999
2024-09-28,Nebraska,Influenza,NA
2024-09-28,Nevada,COVID-19,0.86575
2024-09-28,Nevada,Influenza,1.02205
2024-09-28,New Hampshire,COVID-19,0.92935
2024-09-28,New Hampshire,Influenza,NA
2024-09-28,New Jersey,COVID-19,0.84145
2024-09-28,New Jersey,Influenza,0.9917499999999999
2024-09-28,New Mexico,COVID-19,0.9684
2024-09-28,New Mexico,Influenza,1.0646499999999999
2024-09-28,New York,COVID-19,0.8401000000000001
2024-09-28,New York,Influenza,1.0206499999999998
2024-09-28,North Carolina,COVID-19,0.85335
2024-09-28,North Carolina,Influenza,0.9923500000000001
2024-09-28,North Dakota,COVID-19,0.96045
2024-09-28,North Dakota,Influenza,NA
2024-09-28,Ohio,COVID-19,0.884
2024-09-28,Ohio,Influenza,1.0928499999999999
2024-09-28,Oklahoma,COVID-19,0.9104
2024-09-28,Oklahoma,Influenza,1.0208
2024-09-28,Oregon,COVID-19,0.8845000000000001
2024-09-28,Oregon,Influenza,1.0655999999999999
2024-09-28,Pennsylvania,COVID-19,0.8722000000000001
2024-09-28,Pennsylvania,Influenza,1.0589499999999998
2024-09-28,Rhode Island,COVID-19,0.9376500000000001
2024-09-28,Rhode Island,Influenza,NA
2024-09-28,South Carolina,COVID-19,0.8974
2024-09-28,South Carolina,Influenza,1.0442
2024-09-28,South Dakota,COVID-19,0.94815
2024-09-28,South Dakota,Influenza,NA
2024-09-28,Tennessee,COVID-19,0.8615999999999999
2024-09-28,Tennessee,Influenza,1.0467499999999998
2024-09-28,Texas,COVID-19,0.8674999999999999
2024-09-28,Texas,Influenza,1.0311
2024-09-28,United States,COVID-19,0.88625
2024-09-28,United States,Influenza,1.0039
2024-09-28,Utah,COVID-19,0.8834
2024-09-28,Utah,Influenza,0.97785
2024-09-28,Vermont,COVID-19,0.90265
2024-09-28,Vermont,Influenza,NA
2024-09-28,Virginia,COVID-19,0.86405
2024-09-28,Virginia,Influenza,1.0213999999999999
2024-09-28,Washington,COVID-19,0.8737999999999999
2024-09-28,Washington,Influenza,1.0271
2024-09-28,West Virginia,COVID-19,0.8463
2024-09-28,West Virginia,Influenza,1.05955
2024-09-28,Wisconsin,COVID-19,NA
2024-09-28,Wisconsin,Influenza,NA
2024-09-28,Wyoming,COVID-19,NA
2024-09-28,Wyoming,Influenza,NA
2024-09-29,Alabama,COVID-19,0.9406
2024-09-29,Alabama,Influenza,1.0184000000000002
2024-09-29,Alaska,COVID-19,0.9218500000000001
2024-09-29,Alaska,Influenza,1.04115
2024-09-29,Arizona,COVID-19,0.9494
2024-09-29,Arizona,Influenza,1.1747
2024-09-29,Arkansas,COVID-19,0.92755
2024-09-29,Arkansas,Influenza,0.9739
2024-09-29,California,COVID-19,0.9046000000000001
2024-09-29,California,Influenza,1.02525
2024-09-29,Colorado,COVID-19,0.9277
2024-09-29,Colorado,Influenza,1.1611500000000001
2024-09-29,Connecticut,COVID-19,0.9253499999999999
2024-09-29,Connecticut,Influenza,1.071
2024-09-29,Delaware,COVID-19,0.8567499999999999
2024-09-29,Delaware,Influenza,NA
2024-09-29,District of Columbia,COVID-19,0.89585
2024-09-29,District of Columbia,Influenza,NA
2024-09-29,Florida,COVID-19,0.8795999999999999
2024-09-29,Florida,Influenza,0.98895
2024-09-29,Georgia,COVID-19,0.91185
2024-09-29,Georgia,Influenza,1.044
2024-09-29,Hawaii,COVID-19,0.8945
2024-09-29,Hawaii,Influenza,0.9590000000000001
2024-09-29,Idaho,COVID-19,0.8625499999999999
2024-09-29,Idaho,Influenza,1.0592000000000001
2024-09-29,Illinois,COVID-19,0.8644000000000001
2024-09-29,Illinois,Influenza,1.0777
2024-09-29,Indiana,COVID-19,0.9072
2024-09-29,Indiana,Influenza,1.0261
2024-09-29,Iowa,COVID-19,0.872
2024-09-29,Iowa,Influenza,0.9400999999999999
2024-09-29,Kansas,COVID-19,0.92885
2024-09-29,Kansas,Influenza,1.0342
2024-09-29,Kentucky,COVID-19,NA
2024-09-29,Kentucky,Influenza,NA
2024-09-29,Louisiana,COVID-19,0.8922
2024-09-29,Louisiana,Influenza,1.0058
2024-09-29,Maine,COVID-19,0.9193
2024-09-29,Maine,Influenza,NA
2024-09-29,Maryland,COVID-19,NA
2024-09-29,Maryland,Influenza,NA
2024-09-29,Massachusetts,COVID-19,0.8793
2024-09-29,Massachusetts,Influenza,1.09615
2024-09-29,Michigan,COVID-19,0.89475
2024-09-29,Michigan,Influenza,1.0529000000000002
2024-09-29,Minnesota,COVID-19,0.90835
2024-09-29,Minnesota,Influenza,0.9851000000000001
2024-09-29,Mississippi,COVID-19,0.89435
2024-09-29,Mississippi,Influenza,1.032
2024-09-29,Missouri,COVID-19,NA
2024-09-29,Missouri,Influenza,NA
2024-09-29,Montana,COVID-19,0.9170499999999999
2024-09-29,Montana,Influenza,NA
2024-09-29,Nebraska,COVID-19,0.92155
